loc,umschließendeTags,benachbarteTags,distanceAndWind,distancedPointInfo,Label,Naturmonumente,Nationalparke,Vogelschutzgebiet,Landschaftsschutzgebiete,Naturschutzgebiete,Biosphaerenreservate
"(47.7369444440001, 10.207222222)","{'landuse': 'forest', 'TMC:cid_58:tabcd_1:Class': 'Area', 'TMC:cid_58:tabcd_1:LCLversion': '12.0', 'TMC:cid_58:tabcd_1:LocationCode': '264', 'admin_level': '4', 'boundary': 'postal_code', 'de:amtlicher_gemeindeschluessel': '09', 'de:regionalschluessel': '09', 'ref:nuts': 'DE2', 'ref:nuts:2': 'DE27', 'type': 'boundary', 'wikidata': 'Q1008480', 'wikipedia': 'de:Bundestagswahlkreis Oberallgäu', 'ISO3166-1': 'DE', 'ISO3166-1:alpha2': 'DE', 'ISO3166-1:alpha3': 'DEU', 'ISO3166-1:numeric': '276', 'border_type': 'state', 'currency': 'EUR', 'default_language': 'de', 'flag': 'http://upload.wikimedia.org/wikipedia/commons/b/ba/Flag_of_Germany.svg', 'note': '87487 Wiggensbach', 'note:2': 'see relation id:62781 for the landmass only (multipolygon, not boundary)', 'timezone': 'Europe/Berlin', 'de:place': 'county', 'license_plate_code': 'OA', 'ref:nuts:3': 'DE27E', 'source': 'http://wiki.openstreetmap.org/wiki/Import/Catalogue/Kreisgrenzen_Deutschland_2005', 'land_area': 'administrative', 'admin_centre:postal_code': '87487', 'ISO3166-2': 'DE-BY', 'ref': '256', 'ref:nuts:1': 'DE2', 'election:parliament': 'Deutscher Bundestag', 'election:part': 'Wahlkreis', 'election:year': '2013', 'political': 'election', 'postal_code': '87487', 'postal_code_level': '8'}","{'highway': 'track', 'surface': 'fine_gravel', 'tracktype': 'grade2', 'description': 'Wiggensbach-Holdenried-Dürrerbichl-Artho-Wiggensbach', 'distance': '8.8', 'operator': 'Gemeinde Wiggensbach', 'osmc:symbol': 'green:green::1:white', 'ref': '1', 'roundtrip': 'yes', 'route': 'foot', 'symbol': 'weiße 1 auf grünem rechteckigem Grund', 'type': 'route', 'ascent': '228', 'network': 'lwn'}","{11: [1.7032571877099005, 2.8255474452554745], 90: [3.1643859578574887, 3.0662534435261715], 96: [5.839871149591165, 2.3905817174515236], 102: [6.469735459755018, 8.63360655737705], 125: [0.6666105181053373, 3.4046647230320706], 161: [3.8711946842826337, 2.375174337517434], 164: [6.507598501663726, 3.6042349726775957], 183: [7.655599269457437, 6.838440492476059], 197: [3.7652307353864494, 3.4073972602739726], 198: [3.7957641851828936, 3.2192622950819674], 232: [1.0066235531973942, 2.853077975376196], 282: [2.2532635502550167, 2.0117079889807163], 298: [7.062212661175853, 4.198630136986301], 303: [5.435113696449324, 3.028730822873082], 342: [5.012946070378431, 3.302510460251046], 368: [5.0861028109470245, 1.611265646731572], 427: [5.7104558066045925, 4.1527322404371585], 430: [5.737953629835091, 3.5875510204081635], 433: [5.7083622769372075, 3.5259259259259252], 460: [3.83739191552971, 4.1103305785123965], 591: [5.674542276884714, 3.3740384615384618], 596: [6.342485154331776, 5.260028050490883], 603: [4.239520667273376, 3.0546853146853143], 619: [6.82913575364001, 5.796397694524496], 642: [5.869470338684637, 4.028789986091794], 656: [4.005965097142093, 2.960615883306321], 662: [4.56083131919813, 3.2433147632311976], 691: [5.492006995919323, 4.11516393442623], 701: [6.021390053265269, 5.379551820728292], 704: [5.807248795003283, 3.567715458276334], 722: [4.082405025857951, 10.128333333333332], 766: [3.98118478288293, 3.8390557939914163], 788: [6.523326132408514, 7.573076923076923], 840: [3.611041768018827, 2.5898907103825137], 853: [4.053409486912229, 4.068965517241379], 856: [2.3378263844086145, 2.925205479452054], 867: [2.6798806612280663, 2.962243502051983], 880: [5.762099573660096, 2.657103825136612], 891: [6.315424512741975, 4.872677595628415], 953: [3.747264887381284, 3.745919778699862], 954: [7.004440378651544, 7.342886178861789], 963: [5.19723697248583, 3.617920656634747], 1001: [5.15883576354362, 3.085928961748634], 1011: [3.091615384970438, 4.800900900900901], 1013: [2.0419464328864048, 2.0685792349726775], 1048: [4.907103235600083, 4.098497267759563], 1078: [4.948838170351295, 4.107977991746905], 1200: [6.444248448190757, 5.01751724137931], 1228: [7.498681277384645, 7.910629067245121], 1262: [1.7183798775956858, 2.9006934812760057], 1270: [3.3322825418955744, 4.232650273224044], 1303: [4.893110881508076, 3.268088033012379], 1339: [5.178789398150541, 3.4853223593964335], 1346: [2.2077366744778826, 7.957182320441989], 1357: [2.7735483940390555, 2.3877637130801683], 1358: [3.8452549497144832, 8.272375690607733], 1379: [7.0857737568170505, 4.147724137931035], 1420: [2.842824524302585, 3.3875], 1443: [2.390125962162294, 2.6171270718232047], 1468: [1.9358422063439316, 3.434763313609467], 1490: [0.7334575772462273, 3.525390070921986], 1503: [5.804719348327327, 3.8023743016759775], 1544: [4.921246561426498, 2.669535519125683], 1550: [0.8917980690474372, 1.409178082191781], 1580: [3.1829556954224536, 2.484972677595628], 1587: [1.7202890379492721, 2.6351092896174864], 1605: [5.043985446133183, 2.642595204513399], 1612: [3.6849950453013154, 3.8971153846153843], 1639: [3.2635564596665563, 3.0934156378600823], 1684: [5.850754081964238, 3.7412087912087912], 1691: [3.771988339078465, 2.9175], 1694: [6.1675729183344, 3.124587912087912], 1757: [7.118715554288974, 3.533890577507599], 1759: [7.486648935932371, 6.734414668547251], 1766: [5.063529700244819, 3.2236662106703147], 1803: [6.678714597979266, 4.086666666666667], 1832: [3.2339003050141195, 6.462876712328768], 1869: [6.708747547143588, 4.063387978142076], 1886: [0.7527646672575258, 2.6528043775649794], 1963: [7.0439645110006674, 7.790819209039547], 1975: [5.900325764721293, 4.049247606019152], 1993: [4.424065328829064, 3.0887824897400824], 2014: [4.756996746757065, 3.730464480874317], 2023: [1.1669186205394428, 3.2831967213114757], 2044: [4.0238542544190015, 3.66162310866575], 2115: [6.841696666718259, 6.538945827232797], 2171: [3.1502416151650388, 2.6658469945355194], 2252: [5.531431375086962, 2.390846994535519], 2261: [3.0687579754953243, 2.903646563814867], 2290: [0.8061188240195561, 3.97431693989071], 2303: [6.613153036287015, 3.8727647867950483], 2315: [4.998878690558542, 3.0609589041095893], 2349: [2.1872881007519114, 6.604103967168263], 2377: [2.617981501960297, 3.1370218579234974], 2385: [3.4820529352722223, 2.0922535211267608], 2410: [1.6478552082203377, 2.3956104252400547], 2429: [6.285182108823562, 2.5995896032831736], 2483: [3.8481997680429223, 6.052387640449437], 2485: [1.2895961542531256, 1.7008196721311475], 2497: [4.6033321356456245, 3.7841095890410954], 2559: [0.12830534007393818, 1.8861878453038672], 2564: [6.6409719269017655, 4.299310344827586], 2573: [2.5740563633269247, 2.2315573770491803], 2597: [2.4903483748174198, 2.7290633608815424], 2601: [3.0451997404851117, 3.8518569463548835], 2638: [1.4984291133405732, 3.916186556927298], 2667: [4.368413317022289, 3.3514363885088914], 2712: [1.0773312828766728, 2.2756164383561646], 2773: [2.3940759535553466, 2.167079889807163], 2794: [5.646362092264117, 3.540492476060192], 2812: [2.460645325874365, 2.8353021978021977], 2856: [5.076721472533884, 3.1266393442622946], 2878: [4.018071039941275, 3.049453551912568], 2886: [0.5652018356182058, 2.7626038781163436], 2897: [2.989434332617348, 3.8947901591895806], 2905: [0.784045809204407, 3.024931506849315], 2907: [7.1642804281116526, 4.6242465753424655], 2925: [3.6577651688168205, 3.0068399452804377], 2928: [4.220926281435244, 2.3349726775956285], 2932: [4.2194733776190985, 4.136338797814207], 2961: [6.762982290680948, 8.808779149519891], 2985: [5.125046766874272, 3.5408469945355194], 3015: [5.9404538479220745, 3.27827868852459], 3028: [4.273473033326627, 2.931463748290014], 3032: [7.492190072729979, 7.304538799414348], 3086: [6.08545078365607, 2.916784203102962], 3093: [5.317445399581948, 2.56334991708126], 3098: [4.345763123114829, 3.0515731874145002], 3126: [4.5775000857168955, 2.540110650069156], 3158: [6.477162131486325, 3.164569083447332], 3166: [4.139324587783868, 2.8394808743169397], 3167: [3.6885219937685756, 3.5060522696011005], 3196: [5.845535302678957, 3.1214774281805746], 3231: [2.829260161940455, 2.9848275862068965], 3244: [0.25463256837772685, 2.7685362517099863], 3254: [5.756381850611864, 3.6068006182380223], 3268: [1.3358582227095062, 2.6449175824175826], 3287: [2.2693607128106112, 3.6039780521262004], 3321: [5.129897101891852, 3.165], 3362: [1.817807529133387, 2.0108635097493037], 3366: [2.358318311512544, 2.3580601092896174], 3376: [6.1797693729541825, 3.0155647382920114], 3379: [1.402044551953967, 2.6831737346101234], 3402: [0.9713856239935589, 2.4529573590096287], 3484: [1.3996184021218392, 2.2137174211248283], 3513: [2.91478609960459, 3.62625], 3534: [1.9987233061136702, 3.2730874316939884], 3623: [4.705885402731441, 3.2628257887517154], 3631: [6.711174852502791, 6.044186046511627], 3639: [6.223559055576531, 4.478708791208791], 3651: [4.023709064108321, 2.9862359550561797], 3660: [4.245058809301486, 3.0846896551724132], 3668: [1.9589563145188118, 2.972814207650274], 3730: [0.34544026655031657, 1.9225718194254446], 3761: [1.6237740442568942, 2.654607977991747], 3811: [4.581859400241473, 3.4224043715846997], 3821: [3.767019275913092, 3.0934246575342463], 3897: [6.387599340786193, 4.403830369357045], 3905: [4.161615177247305, 4.536694677871148], 3925: [1.9261814058952067, 2.8707015130674], 3946: [3.3513141313332784, 2.237983425414365], 3987: [5.451605981938693, 4.103415300546448], 4024: [7.390124650416996, 4.080640668523677], 4032: [4.162386786159815, 2.5308743169398906], 4036: [3.8885291309007224, 3.788524590163935], 4039: [6.005208760816285, 2.986206896551724], 4094: [0.590696168415771, 2.146111111111111], 4104: [2.3009300711341085, 2.2220082530949106], 4177: [2.2473167309926825, 3.2456164383561648], 4271: [6.710225369631798, 4.763150684931507], 4279: [4.603592713878474, 3.7732689210950077], 4280: [1.729598466492494, 2.57351724137931], 4336: [3.4329561061638394, 3.625546448087431], 4371: [4.603292492593772, 2.4318840579710144], 4393: [6.783354866456579, 6.328142076502732], 4464: [3.2502812182820304, 3.51198347107438], 4466: [6.82241132415724, 3.4961538461538457], 4501: [2.971262221267939, 4.68628808864266], 4625: [6.022168786650562, 3.683954154727793], 4642: [5.374314661419486, 3.4688524590163934], 4745: [5.2398538142494795, 3.1950842696629214], 4880: [1.3534166658536517, 2.506164383561644], 4887: [0.9897747823666214, 4.161825726141079], 4911: [2.5929641564638066, 2.5500693481276007], 4919: [6.903078562502101, 7.433613445378151], 4928: [1.4849636533868649, 2.7990424076607385], 4931: [1.3684980102245274, 2.3646090534979423], 4947: [4.550920749584916, 3.575571428571428], 5029: [3.6134637650726678, 3.7957475994513032], 5078: [6.2622013193333075, 4.410670314637483], 5100: [4.079067440728615, 3.5722677595628416], 5109: [6.630421444469266, 4.212083333333333], 5142: [7.1421446953646, 3.6686111111111113], 5158: [4.527984287755842, 4.146639231824417], 5319: [0.5309749755205516, 2.711232876712329], 5327: [2.0120761285496878, 3.2754458161865565], 5347: [3.922996814341038, 2.9853994490358122], 5349: [6.2834499494775535, 3.174726775956284], 5371: [2.7730010460638743, 6.087841530054644], 5397: [2.7624733421652246, 2.0790697674418603], 5404: [1.6294550474006173, 2.641908713692946], 5412: [2.0116227132377227, 3.5845930232558136], 5426: [2.6527978144045483, 6.212016574585635], 5440: [1.4656250087063951, 3.1028688524590167], 5480: [4.485521893252817, 3.3847317744154055], 5490: [4.146631411791821, 2.993570451436389], 5516: [6.844761786942985, 6.09958734525447], 5538: [0.9614897831079937, 1.7913105413105412], 5546: [4.927995325984089, 3.6113573407202217], 5629: [4.814686510449983, 2.7740027510316367], 5640: [6.344037807952338, 4.056575342465753], 5705: [2.048719783655901, 3.1500000000000004], 5715: [4.790039092822243, 3.8962025316455695], 5779: [4.639911532446245, 5.112792297111416], 5792: [0.8393140607269429, 5.7895027624309385], 5797: [3.6961845550472283, 3.00327868852459], 5800: [3.2947639393551125, 1.8155555555555556], 5825: [5.52231690397743, 3.2751733703190014], 5839: [6.388047725640154, 3.9252732240437163], 5851: [3.598581622183383, 3.8987704918032784], 5856: [3.2481212388646012, 2.693646408839779], 5871: [3.6797915767989147, 4.245975232198143], 5877: [6.605724385268808, 5.2651098901098905], 5906: [2.418518927630862, 2.8131578947368423], 5930: [6.906491644232726, 5.124403927068723], 6091: [6.54165414045777, 7.451912568306012], 6096: [1.499475044642623, 3.0941666666666667], 6097: [7.116774161056094, 6.158113730929265], 6099: [1.4758359825325766, 2.037978142076503], 6101: [6.560933903113625, 5.125342465753425], 6102: [0.558920817145977, 3.7015536723163844], 6103: [1.098511327204753, 3.4234972677595628], 6106: [6.130499508441343, 3.7402739726027394], 6107: [1.1059814423986833, 2.659315068493151], 6108: [6.034429804481406, 4.8604651162790695], 6159: [5.963062772904544, 3.2627777777777776], 6163: [6.430083397197345, 3.593989071038251], 6196: [3.036255018730905, 3.181284153005464], 6197: [4.234254980270441, 3.2461643835616436], 6211: [1.9783317532100226, 1.7479508196721312], 6253: [5.246368046236459, 3.1421124828532236], 6314: [4.533001877969785, 3.738934426229509], 6344: [3.365092570878153, 2.8504201680672274], 7341: [2.7488496876038577, 2.208333333333333], 7351: [6.4381363644018235, 3.655874316939891], 7367: [4.246239839544752, 2.7577405857740587], 7368: [3.2674282632428877, 3.2043835616438354], 7369: [1.4341829065227354, 2.637864077669903], 7370: [2.978143259283801, 2.691895604395605], 7374: [5.435281598489465, 3.674829001367989], 7389: [6.1893729939741435, 3.2271816881258943], 7391: [2.2017552432803056, 2.5345628415300547], 7392: [2.6074612996798527, 2.4687671232876713], 7393: [5.491046047765171, 3.1943989071038255], 7394: [2.8962485984774555, 3.378904109589041], 7395: [2.5074616026511154, 2.6321529745042493], 7396: [2.9404952525129047, 4.590534979423868], 7403: [0.18427318849760554, 2.720949720670391], 7410: [3.2388490418252713, 3.890521978021978], 7412: [2.4026665269435576, 2.422175732217573], 7416: [3.802736462962117, 3.669595536959553], 10510: [1.279196610201603, 1.8174863387978144], 13674: [2.0298664487943947, 2.845491803278688], 13676: [2.143352562342754, 2.264617486338798], 13693: [4.59802026417821, 3.423512336719884], 13701: [3.46446674586759, 2.878688524590164], 13711: [3.222364806249674, 3.1090163934426234], 13900: [2.6704814058117243, 1.7422131147540985], 13901: [5.002343437076532, 2.614637482900137], 13932: [3.0512237428278106, 2.0058823529411764], 13952: [4.279448577183229, 4.048271092669433], 13965: [1.4901082324919155, 3.002049180327869], 15000: [5.183425467883999, 4.634972677595629], 15044: [3.9010080998054524, 2.8739071038251365], 15120: [4.1061353491081025, 4.34241134751773], 15122: [1.7847685790474725, 3.5495901639344263], 15189: [6.541939689932997, 4.094945355191257], 15190: [5.457076078498364, 3.3920438957476], 15200: [4.6165522956757234, 4.124861878453038], 15207: [3.6465788418308387, 2.3943758573388205], 15214: [0.6106633991657825, 2.5527322404371584], 15444: [0.7605270596922532, 2.685753803596127], 15520: [2.089989200430153, 2.73879781420765], 15547: [1.749912055856068, 3.0673497267759564], 15801: [3.555764786691389, 2.514410480349345], 15911: [5.423431471006229, 4.186976744186047], 15976: [2.982710178530029, 3.4625391849529787], 15978: [2.9368187792041778, 3.0017187499999998], 19171: [6.276729069356442, 2.7413934426229507]}","{'category': 'highway', 'type': 'residential'}",1.0,0.0,0.0,0.0,0.0,0.0,0.0
